name,alt_name,ref_names,ra,ra_error,ref_ra,dec,dec_error,ref_dec,pm_ra,pm_ra_error,ref_pm_ra,pm_dec,pm_dec_error,ref_pm_dec,parallax,parallax_error,ref_parallax,position_epoch,lii,bii,period,period_error,ref_period,period_dot,period_dot_error,ref_period_dot,nu,nu_error,ref_nu,nu_dot,nu_dot_error,ref_nu_dot,nu_dot_2,nu_dot_2_error,ref_nu_dot_2,nu_dot_3,nu_dot_3_error,ref_nu_dot_3,period_epoch,dm,dm_error,ref_dm,dm_dot,dm_dot_error,ref_dm_dot,rm,rm_error,ref_rm,pulse_width_50,ref_pulse_width_50,pulse_width_10,ref_pulse_width_10,tau_scattering,ref_tau_scattering,flux_400_mhz,flux_400_mhz_error,ref_flux_400_mhz,flux_1400_mhz,flux_1400_mhz_error,ref_flux_1400_mhz,flux_2000_mhz,flux_2000_mhz_error,ref_flux_2000_mhz,flux_600_mhz,flux_600_mhz_error,ref_flux_600_mhz,flux_700_mhz,flux_700_mhz_error,ref_flux_700_mhz,flux_800_mhz,flux_800_mhz_error,ref_flux_800_mhz,flux_900_mhz,flux_900_mhz_error,ref_flux_900_mhz,flux_1600_mhz,flux_1600_mhz_error,ref_flux_1600_mhz,flux_3000_mhz,flux_3000_mhz_error,ref_flux_3000_mhz,spect_index,spect_index_error,ref_spect_index,binary_model,t0,t0_error,ref_t0,period_bin,period_bin_error,ref_period_bin,a1,a1_error,ref_a1,omega,omega_error,ref_omega,eccentricity,eccentricity_error,ref_eccentricity,epoch_asc,epoch_asc_error,ref_epoch_asc,epsilon_1,epsilon_1_error,ref_epsilon_1,epsilon_2,epsilon_2_error,ref_epsilon_2,min_mass,median_mass,companion_type,ref_companion_type,mass_ratio,mass_ratio_error,ref_mass_ratio,omega_asc,omega_asc_error,ref_omega_asc,distance,dm_distance_limit,dm_distance,dm_sin_bii,z_distance,x_distance,y_distance,assoc_object,discovery_survey,discovery_date,pulsar_type,ref_pulsar_type,number_glitches,luminosity_400_mhz,luminosity_1400_mhz,age,b_surf,e_dot,e_dot_d2,pm_tot,pm_tot_error,transverse_velocity,corr_period_dot,corr_age,corr_b_surf,b_lc,class
PSR J1327-6222,PSR B1323-62,kac+73,201.82156667,3.8e-05,jbv+19,-62.37929444,1.7e-05,jbv+19,,,,,,,,,,57600,307.07359668,0.20383111,0.529929186747,9e-12,jbv+19,1.8792e-14,3e-19,jbv+19,1.88704458069,3e-11,jbv+19,-6.6917e-14,1e-18,jbv+19,9.2e-24,2e-25,jbv+19,,,,57600,318.444,0.007,kjk+24,,,,-320.98,0.13,kjk+24,9.8,pkj+21,18,pkj+21,0.004276,lkk15,135,,tml93,21,5,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6.51,1.13,0.014,-3.191,6.089,,"misc,htru_pks,mol2,pks1,pks70,pksmb",1973,R,,,2160,336,447000,3190000000000,5e+33,3.1e+32,,0,,,,,201,1800
PSR J1413-6222,,mlc+01,213.27279167,0.00033,mlc+01,-62.37438889,0.00031,mlc+01,,,,,,,,,,51092,312.24070141,-0.98756848,0.29240770249,3e-11,mlc+01,2.229e-15,6e-18,mlc+01,3.4198825526,3e-10,mlc+01,-2.607e-14,7e-17,mlc+01,,,,,,,51092,808.1,1.2,mlc+01,,,,-490,8,hml+06,23,pkj+21,55,pkj+21,,,,,,0.96,0.01,mlc+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.087,,13.087,-13.93,-0.226,-9.687,-0.296,,"pksmb,htru_pks",2001,R,,,,164.42,2080000,817000000000,3.5e+33,2.1e+31,,0,,,,,306,1800
PSR J1341-6220,PSR B1338-62,mdt85,205.427625,0.00033,wmp+00,-62.33908333,0.00014,wmp+00,,,,,,,,,,49381,308.72974049,-0.03458954,0.193339746306,1.9e-11,wmp+00,2.53107e-13,3e-18,wmp+00,5.1722422270,5e-10,wmp+00,-6.77115e-12,7e-17,wmp+00,-1e-23,1.9e-23,wmp+00,,,,50859,719.65,0.05,pkj+13,,,,-947,1,jsd+21,8.7,pkj+21,28,pkj+21,0.0235,okp+21,,,,2.7,0.1,jvk+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,12.6,-0.43,-0.008,-9.829,0.617,"GRS:4FGL_J1341.7-6216[aab+22],SNR:G308.8-0.1[cks+92],XRS:[pb15]","misc,FermiBlind,htru_pks,pks1,pksmb",1985,HE,aab+22,36,,428.65,12100,7080000000000,1.4e+36,8.7e+33,,0,,,,,9180,1810
PSR J1128-6219,,kbm+03,172.19458333,0.00083,kbm+03,-62.31916667,0.00056,kbm+03,,,,,,,,,,51660,293.49494436,-0.97157377,0.51598351050,1.1e-10,kbm+03,1.1e-17,5e-18,kbm+03,1.9380464291,5e-10,kbm+03,-4.1e-17,1.9e-17,kbm+03,,,,,,,51660,675,9,kbm+03,,,,,,,93,kbm+03,,,,,,,,0.27,0.04,kbm+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,7.4,-11.45,-0.125,-6.786,5.55,,"pksmb,htru_pks",2003,R,,,,14.79,743000000,76200000000,3.2e+30,5.8e+28,,0,,,,,5.2,1800
PSR J1144-6217,,mlc+01,176.00879167,0.00021,mlc+01,-62.29175,0.00011,mlc+01,,,,,,,,,,51110,295.18551858,-0.43804123,0.85066494337,4e-11,mlc+01,3.0835e-14,7e-18,mlc+01,1.17555097079,5e-11,mlc+01,-4.2611e-14,9e-18,mlc+01,,,,,,,51110,284.7,0.6,mlc+01,,,,,,,7.5,pkj+21,31,pkj+21,,,,,,0.2,0.03,mlc+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.644,,2.644,-2.18,-0.02,-2.393,7.375,,"pksmb,htru_pks",2001,R,,,,1.4,437000,5180000000000,2e+33,2.8e+32,,0,,,,,78.9,1800
PSR J1051-6214,,pbs+23,162.90233333,0,pbs+23,-62.24902778,0,pbs+23,,,,,,,,,,,289.47326327,-2.55030489,1.14605,4e-05,pbs+23,,,,0.87256,4e-05,pbs+23,,,,,,,,,,,246,4,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,2.31,-10.95,-0.103,-2.176,7.731,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1551-6214,,bbb+12,237.90323554,6.7e-06,kjk+24,-62.23982586,4.4e-06,kjk+24,,,,,,,,,,59400,322.30005977,-6.35038845,0.19883861077335,1.6e-13,kjk+24,2.2773e-17,2e-20,kjk+24,5.029204318571,4e-12,kjk+24,-5.76e-16,5e-19,kjk+24,,,,,,,59400,123.556,0.009,kjk+24,,,,58.7,1.4,kjk+24,2.5,pkj+21,6.6,pkj+21,,,,,,0.312,0.005,bsb+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.958,,3.958,-13.67,-0.438,-2.406,5.388,,"htru_pks,misc",2012,R,,,,4.89,138000000,68100000000,1.1e+32,7.3e+30,,0,,,,,81.2,1800
PSR J1303-62,,sbb+23,195.82916667,0,sbb+23,-62.2,0.12,sbb+23,,,,,,,,,,,304.31654091,0.63980911,419.41599e-3,0,sbb+23,,,,2.384268,0,sbb+23,,,,,,,,,,,490,0,sbb+23,,,,,,,14.7,sbb+23,,,,,,,,0.09,,sbb+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.593,,11.593,5.47,0.129,-9.574,1.965,,pksmb,2023,R,,,,12.1,,,,,,0,,,,,,1800
PSR J1933-6211,,jbo+07,293.38505681,1.7e-08,sbf+24,-62.19630523,1.3e-08,sbf+24,-5.62,0.01,gvf+23,11.09,0.03,gvf+23,0.7,0.2,,59132,334.43098065,-28.63149341,0.00354343149574080,4e-17,gvf+23,3.871e-21,3e-25,gvf+23,282.212313459989,3e-12,gvf+23,-3.083e-16,2e-20,gvf+23,,,,,,,58831,11.51476,0.00012,sbm+22,0.00032,3e-05,gvf+23,9.2,0.1,gvf+23,0.36,jbo+07,1.03,jbo+07,,,,,,0.95,0.07,sbm+22,,,,,,,,,,,,,,,,,,,,,,,,,ELL1,53004.13,0.02,gvf+23,12.8194067183,8e-10,gvo+17,12.2815745,3e-07,gvo+17,102.1,0.5,gvf+23,1.26e-06,2e-08,gvf+23,53000.4952524,2e-07,gvo+17,1.36e-06,4e-08,gvo+17,-3.2e-07,3e-08,gvo+17,0.323653,0.382421,,,,,,102.1,0.5,gvf+23,1,,0.65,-5.52,-0.479,-0.379,7.708,,pkssw,2007,R,,,,0.95,14500000000,119000000,3.4e+33,3.4e+33,12.43,0.03,58.94,2.54e-21,22100000000,96000000,25000,1800
PSR J1425-6210,,mlc+01,216.28208333,0.0013,mlc+01,-62.16802778,0.00028,mlc+01,,,,,,,,,,51031,313.63003097,-1.25817927,0.50173030987,8e-11,mlc+01,4.8e-16,4e-17,mlc+01,1.9931026297,3e-10,mlc+01,-1.9e-15,1.2e-16,mlc+01,,,,,,,51031,430.1,1.7,mlc+01,,,,,,,8.3,pkj+21,16,pkj+21,,,,,,0.19,0.03,mlc+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.851,,6.851,-9.44,-0.15,-4.958,3.774,,"pksmb,htru_pks",2001,R,,,,8.92,16600000,496000000000,1.5e+32,3.2e+30,,0,,,,,36.8,1800
PSR J1227-6208,,mic13,186.75183875,1.7e-06,btb+15,-62.14549694,8.3e-07,btb+15,-5.9,1.1,cvc+24,1.4,1.2,cvc+24,,,,58526,300.08233257,0.59100562,0.034527834688743,1.2e-14,cvc+24,1.8641e-19,1.7e-22,cvc+24,28.962140516910,1e-11,cvc+24,-1.5636e-16,1.4e-19,cvc+24,,,,,,,58526,362.913,0.003,sbm+22,-1.86,0.09,cvc+24,47.32,0.18,sbm+22,1.3,mlb+12,,,,,,,,0.272,0.002,sbm+22,,,,,,,,,,,,,,,,,,,,,,,,,ELL1H,58525.52384,9e-05,cvc+24,6.721013337,4e-09,btb+15,23.200663,3e-06,btb+15,27.211,0.012,cvc+24,0.00114918,5e-08,cvc+24,55991.1937918,2e-07,btb+15,0.0005238,3e-07,btb+15,0.0010229,3e-07,btb+15,1.266701,1.575627,,,,,,27.211,0.012,cvc+24,9.469,,9.469,3.74,0.098,-8.193,3.754,,"pksmb,htru_pks",2013,R,,,,24.39,2930000000,2570000000,1.8e+32,2e+30,6.1,1.2,272.22,1.57e-19,3480000000,2360000000,585,1800
PSR J1224-6208,,mlc+01,186.184375,0.00033,mlc+01,-62.14475,0.00019,mlc+01,,,,,,,,,,51111,299.81841237,0.56547965,0.58576120812,4e-11,mlc+01,2.0196e-14,1.1e-17,mlc+01,1.70718030852,1.1e-10,mlc+01,-5.886e-14,3e-17,mlc+01,,,,,,,51111,454.2,0.7,mlc+01,,,,80,7,hml+06,9.7,pkj+21,21,mlc+01,,,,,,0.23,0.03,mlc+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.876,,9.876,4.48,0.097,-8.568,3.589,,"pksmb,htru_pks",2001,R,,,,22.43,460000,3480000000000,4e+33,4.1e+31,,0,,,,,162,1800
PSR J1039-6208,,pbs+23,159.78708333,0,pbs+23,-62.13836111,0,pbs+23,,,,,,,,,,,288.13425151,-3.12920714,1.246563,9e-06,pbs+23,,,,0.802206,6e-06,pbs+23,,,,,,,,,,,281.8,1,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.499,,2.499,-15.38,-0.136,-2.371,7.723,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1138-6207,,mlc+01,174.59008333,0.00012,mlc+01,-62.13313889,8.3e-05,mlc+01,,,,,,,,,,51171,294.50581909,-0.46285878,0.117563794023,3e-12,mlc+01,1.24784e-14,5e-19,mlc+01,8.50602014261,1.8e-10,mlc+01,-9.0284e-13,3e-17,mlc+01,,,,,,,51171,518.86,0.05,okp+21,,,,594,18,hml+06,9.2,pkj+21,,,0.026,okp+21,,,,0.57,0.03,jvk+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.183,,7.183,-4.19,-0.058,-6.536,5.521,,"pksmb,htru_pks",2001,R,,,,29.41,149000,1230000000000,3e+35,5.9e+33,,0,,,,,7070,1800
PSR J1134-6207,,pbs+23,173.51529167,0,pbs+23,-62.11894444,0,pbs+23,,,,,,,,,,,294.02036422,-0.59343785,0.688961,1e-05,pbs+23,,,,1.45146,3e-05,pbs+23,,,,,,,,,,,662,2,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.653,,7.653,-6.86,-0.079,-6.99,5.385,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1355-6206,,kbm+03,208.83891667,0.00025,kbm+03,-62.10558333,0.00014,kbm+03,,,,,,,,,,51724,310.33184055,-0.15566115,0.276603043150,1e-11,kbm+03,3.1e-18,6e-19,kbm+03,3.61528921957,1.4e-10,kbm+03,-4.1e-17,8e-18,kbm+03,,,,,,,51724,547,3,kbm+03,,,,-474,6,hml+06,22,pkj+21,,,,,,,,0.54,0.06,kbm+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.542,,7.542,-1.49,-0.02,-5.749,3.619,,"pksmb,htru_pks",2003,R,,,,30.72,1410000000,29600000000,5.8e+30,1e+29,,0,,,,,13.1,1800
PSR J1413-6205,,sdz+10,213.37458333,0.00042,sdz+10,-62.09388889,0.00028,sdz+10,,,,,,,,,,54800,312.37307259,-0.73575352,0.10974069969,3e-11,sdz+10,2.768e-14,4e-18,sdz+10,9.112389504,2e-09,sdz+10,-2.2984e-12,3e-16,sdz+10,,,,,,,54800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,-0.028,-1.588,7.051,"GRS:4FGL_J1413.5-6205[aab+22],GRS:1AGL_J1412-6149",FermiBlind,2010,NRAD,aab+22,1,,,62800,1760000000000,8.3e+35,1.8e+35,,0,,,,,12500,2900
PSR J1338-6204,PSR B1334-61,jlm+92,204.53852917,2.9e-05,lbs+20,-62.07175813,2.4e-05,kjk+24,,,,,,,,,,59400,308.3724277,0.30551083,1.2390027421609,1.9e-12,kjk+24,1.37911e-14,1e-18,kjk+24,0.8071007157385,1.2e-12,kjk+24,-8.9837e-15,6e-19,lbs+20,,,,,,,59400,643.03,0.09,kjk+24,,,,-464.66,0.11,kjk+24,76,pkj+21,196,pkj+21,0.0282,joh90,,,,5.9,1.2,jk18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.374,,12.374,3.43,0.066,-9.701,0.819,,"pks1,htru_pks,misc,pksmb",1992,R,,,,903.38,1420000,4180000000000,2.9e+32,1.9e+30,,0,,,,,20.6,1800
PSR J1305-6203,,mlc+01,196.33808333,0.00042,psj+19,-62.05585278,2.2e-05,psj+19,,,,,,,,,,55390,304.56139439,0.77186466,0.427773663317,1.1e-11,psj+19,3.215753e-14,1.9e-19,psj+19,2.33768482203,6e-11,psj+19,-1.757335e-13,1e-18,psj+19,,,,,,,55390,468.78,0.05,okp+21,,,,-478,2,jsd+21,16,pkj+21,31,pkj+21,0.0104,okp+21,,,,0.67,0.04,jvk+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.586,,11.586,6.32,0.156,-9.54,1.928,,"pksmb,htru_pks",2001,R,,,,89.94,211000,3750000000000,1.6e+34,1.2e+32,,0,,,,,449,1800
PSR J1329-6158,,kbm+03,202.26375,0.0025,kbm+03,-61.98305556,0.0017,kbm+03,,,,,,,,,,51490,307.33414749,0.56673996,1.5652179638,8e-10,kbm+03,3.39e-14,3e-16,kbm+03,0.6388886552,4e-10,kbm+03,-1.384e-14,1.3e-16,kbm+03,,,,,,,51490.00001,514,11,kbm+03,,,,,,,31,kbm+03,,,,,,,,0.22,0.03,kbm+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.872,,11.872,5.08,0.117,-9.439,1.3,,"pksmb,htru_pks",2003,R,,,,31.01,732000,7370000000000,3.5e+32,2.5e+30,,0,,,,,18,1800
PSR J1020-6158,,pbs+23,155.05104167,0,pbs+23,-61.98102778,0,pbs+23,,,,,,,,,,,286.14995923,-4.14180825,0.2828786,6e-07,pbs+23,,,,3.535085,8e-06,pbs+23,,,,,,,,,,,363,0.3,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.003,,3.003,-26.22,-0.217,-2.877,7.667,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1138-6154,,pbs+23,174.58570833,0,pbs+23,-61.91311111,0,pbs+23,,,,,,,,,,,294.44245128,-0.25214305,0.624372,5e-06,pbs+23,,,,1.601609,1.3e-05,pbs+23,,,,,,,,,,,456,1,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.147,,6.147,-2.01,-0.027,-5.596,5.957,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1117-6154,,kbm+03,169.34891427,0.00012,kjk+24,-61.90642125,5.3e-05,kjk+24,,,,,,,,,,59400,292.10247778,-1.02818108,0.505105803070,3e-12,kjk+24,1.25043e-14,1.1e-18,kjk+24,1.979783233380,1.1e-11,kjk+24,-4.9011e-14,4e-18,kjk+24,,,,,,,59400,493.398,0.018,kjk+24,,,,-625.2,0.3,kjk+24,4.9,pkj+21,26,pkj+21,,,,,,1.6,0.3,jvk+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.973,,3.973,-8.85,-0.071,-3.68,7.005,,"pksmb,htru_pks,misc",2003,R,,,,25.26,640000,2540000000000,3.8e+33,2.4e+32,,0,,,,,185,1800
PSR J1407-6153,,mlc+01,211.98541667,0.0021,mlc+01,-61.89972222,0.0017,mlc+01,,,,,,,,,,51093,311.80981914,-0.3538169,0.7016149492,3e-10,mlc+01,8.85e-15,7e-17,mlc+01,1.4252832000,6e-10,mlc+01,-1.797e-14,1.3e-16,mlc+01,,,,,,,51093,645,9,mlc+01,,,,,,,57,mlc+01,,,,,,,,0.36,0.05,mlc+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.205,,8.205,-3.98,-0.051,-6.116,3.03,,"pksmb,htru_pks",2001,R,,,,24.24,1260000,2520000000000,1e+33,1.5e+31,,0,,,,,68.4,1800
PSR J1254-6150,,kbm+03,193.63533333,0.00025,kbm+03,-61.84744444,8.3e-05,kbm+03,,,,,,,,,,51368,303.29803099,1.02209818,0.184502203069,7e-12,kbm+03,6.24e-16,3e-18,kbm+03,5.4199894818,3e-10,kbm+03,-1.833e-14,9e-17,kbm+03,,,,,,,51368,95,3,kbm+03,,,,,,,3.1,pkj+21,,,,,,,,0.15,0.03,kbm+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.531,,1.531,1.69,0.027,-1.279,7.66,,pksmb,2003,R,,,,0.35,4680000,343000000000,3.9e+33,1.7e+33,,0,,,,,513,1800
PSR J0955-6150,,ckr+15,148.83686171,8e-08,sbf+24,-61.8380256,3.6e-08,sbf+24,-0.9,0.4,saa+23,1.6,0.4,saa+23,,,,59138,283.68498444,-5.73709327,0.0019993604927577,3e-16,saa+23,1.426e-20,3e-24,saa+23,500.15992794812,7e-11,saa+23,-3.5673e-15,6e-19,saa+23,,,,,,,57000,160.8997,0.0002,sbm+22,,,,-49,1,sbm+22,,,,,,,,,,0.639,0.012,sbm+22,,,,,,,,,,,,,,,,,,,,,,,,,DD,57000.37757,2e-05,saa+23,24.5783934,6e-07,saa+23,13.281953,6e-06,saa+23,202.933,0.0003,saa+23,0.1175048,1e-06,saa+23,,,,,,,,,,0.217059,0.254628,,,,,,202.933,0.0003,saa+23,2.173,,2.173,-16.08,-0.217,-2.101,7.988,GRS:4FGL_J0955.4-6151[aab+22],FermiAssoc,2015,HE,ckr+15,,,3.02,2220000000,171000000,7e+34,1.5e+34,1.8,0.4,18.91,1.42e-20,2230000000,171000000,200000,1810
PSR J1536-6149,,pbs+23,234.24387458,0,pbs+23,-61.83327769,0,pbs+23,,,,,,,,,,,321.18712934,-4.97845634,0.006875163,3e-09,pbs+23,,,,145.45110,7e-05,pbs+23,,,,,,,,,,,245,0.06,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.597,,12.597,-21.26,-1.093,-7.866,-1.279,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1333-61,,sbb+24,203.4,0.12,sbb+24,-61.8,0.12,sbb+24,,,,,,,,,,,307.89132466,0.66509045,1.532135,7e-06,sbb+24,,,,0.652684,3e-06,sbb+24,,,,,,,,,,,546,15,sbb+24,,,,,,,21,sbb+25,,,,,,,,0.07,0.02,sbb+25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.025,,12.025,6.34,0.14,-9.489,1.115,,htru_pks,2024,R,,,,10.12,,,,,,0,,,,,,1800
PSR J1316-6147,,pbs+23,199.14033333,0,pbs+23,-61.78972222,0,pbs+23,,,,,,,,,,,305.89670924,0.93731768,1.9326,0.0002,pbs+23,,,,0.51744,6e-05,pbs+23,,,,,,,,,,,625,13,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,10.22,0.409,-20.249,-6.156,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1144-6146,,mlc+01,176.145,0.0013,mlc+01,-61.78027778,0.00083,mlc+01,,,,,,,,,,51032,295.11580611,0.07266728,0.98778306934,1.6e-10,mlc+01,-3.8e-17,8.9e-17,mlc+01,1.01236803003,1.6e-10,mlc+01,3.9e-17,9.1e-17,mlc+01,,,,,,,51032,78.7,1.3,mlc+01,,,,,,,33,mlc+01,,,,,,,,0.45,0.06,mlc+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.395,,1.395,0.1,0.002,-1.263,7.908,,"pksmb,htru_pks",2001,R,,,,0.88,,,,,,0,,,,,,1800
PSR J1437-6146,,hfs+04,219.31379167,0.00038,hfs+04,-61.76722222,0.00022,hfs+04,,,,,,,,,,51614,315.10134774,-1.42153424,0.46761632345,7e-11,hfs+04,6.3304e-15,9e-19,hfs+04,2.1385053298,3e-10,hfs+04,-2.895e-14,4e-18,hfs+04,,,,,,,51614,200.5,1.3,hfs+04,,,,,,,16,pkj+21,,,,,,,,0.24,0.03,hfs+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.253,,4.253,-4.97,-0.106,-3.001,5.488,,"pksmb,htru_pks",2004,R,,,,4.34,1170000,1740000000000,2.4e+33,1.4e+32,,0,,,,,160,1800
PSR J1324-6146,,kbm+03,201.18291667,0.0021,kbm+03,-61.76666667,0.00083,kbm+03,,,,,,,,,,51397,306.85910327,0.8509521,0.8441085753,3e-10,kbm+03,5.58e-15,1.4e-16,kbm+03,1.1846817214,5e-10,kbm+03,-7.83e-15,2e-16,kbm+03,,,,,,,51397,828,9,kbm+03,,,,-1546,29,hml+06,72,kbm+03,,,,,,,,0.73,0.08,kbm+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,12.3,0.371,-20.001,-6.495,,"pksmb,htru_pks",2003,R,,,,456.25,2400000,2200000000000,3.7e+32,5.9e+29,,0,,,,,34.2,1800
PSR J1412-6145,,mlc+01,213.03179167,0.00042,psj+19,-61.75791111,2.2e-05,psj+19,,,,,,,,,,55363,312.32362309,-0.3663486,0.31525843337,1.3e-10,psj+19,9.9033e-14,4e-18,psj+19,3.1720007909,1.3e-09,psj+19,-9.9643e-13,4e-17,psj+19,6.4e-24,4e-25,psj+19,,,,55363,512.48,0.08,okp+21,,,,-52,2,jsd+21,12,pkj+21,32,pkj+21,0.0199,okp+21,,,,0.69,0.04,jvk+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.097,,7.097,-3.28,-0.045,-5.247,3.722,,"pksmb,htru_pks",2001,R,,1,,34.75,50400,5650000000000,1.2e+35,2.5e+33,,0,,,,,1690,1800
PSR J1107-6143,,kbm+03,166.80125,0.00083,kbm+03,-61.73305556,0.00083,kbm+03,,,,,,,,,,51397,290.92139834,-1.31629696,1.7993956675,4e-10,kbm+03,1.558e-13,2e-16,kbm+03,0.55574214058,1.3e-10,kbm+03,-4.812e-14,7e-17,kbm+03,,,,,,,51397,406,3,kbm+03,,,,668,6,hmvd18,26,kbm+03,50,kbm+03,,,,,,0.38,0.05,kbm+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.937,,2.937,-9.33,-0.067,-2.743,7.452,,"pksmb,htru_pks",2003,R,,,,3.28,183000,16900000000000,1.1e+33,1.2e+32,,0,,,,,27.3,1800
PSR J1536-6142,,pbs+23,234.240725,0,pbs+23,-61.70322211,0,pbs+23,,,,,,,,,,,321.26301029,-4.8726206,0.369501,1.4e-05,pbs+23,,,,2.70635,0.00011,pbs+23,,,,,,,,,,,292,5,pbs+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.941,,16.941,-24.8,-1.439,-10.562,-4.667,,mmgps-l,2023,R,,,,,,,,,,0,,,,,,1800
PSR J1537-61,,sbb+23,234.2625,0,sbb+23,-61.7,0.12,sbb+23,,,,,,,,,,,321.27328048,-4.87611713,369.5015e-3,0,sbb+23,,,,2.706349,0,sbb+23,,,,,,,,,,,288.7,0,sbb+23,,,,,,,8.7,sbb+23,,,,,,,,0.08,,sbb+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.581,,16.581,-24.54,-1.409,-10.336,-4.389,,pksmb,2023,R,,,,21.99,,,,,,0,,,,,,1800
